Date,Market_Return
2025-05-20,-0.004682775767784788
2025-05-21,-0.0026311459071230335
2025-05-22,-0.011576347222117181
2025-05-23,0.00545977406733121
2025-05-26,-0.0007036277920484655
2025-05-27,-0.005319483752389558
2025-05-28,-0.0017576201702534382
2025-05-29,-0.0029581347588701298
2025-05-30,-0.007022722151326589
2025-06-03,-0.003386891023007829
2025-06-04,0.0031349251231102613
2025-06-05,0.00670836795543555
2025-06-06,-0.000876438592803385
2025-06-09,0.001725838682757434
2025-06-10,-0.0016204162602440923
2025-06-11,0.004531734600537996
2025-06-12,0.0018226956604120096
2025-06-13,-0.00559000763969236
2025-06-16,0.0012376189973253577
2025-06-17,-0.005508585603877595
2025-06-18,0.00020501227218424392
2025-06-19,-0.0069755675548587755
2025-06-20,0.0008654933718090811
2025-06-23,0.009187469351078285
2025-06-24,-0.0015308632574149996
2025-06-25,0.0036254850780313747
2025-06-26,0.005492226549522481
2025-06-30,0.0031360617678246904
2025-07-01,0.005574967284491307
2025-07-02,0.005614931703643508
2025-07-03,-0.0007872810953525639
2025-07-04,0.0007743669346761007
2025-07-07,-0.008193704240012116
2025-07-08,-0.004824517966708843
2025-07-09,-0.0005883704793718179
2025-07-10,0.004749258231157717
2025-07-11,-0.00029296017393349314
2025-07-14,0.0009370594567419411
2025-07-15,-0.007907544340985609
2025-07-16,-0.00915415151564857
2025-07-17,0.00622599100524644
2025-07-18,0.003229649691600791
2025-07-21,-0.0008326769001031657
2025-07-22,-0.0034099628789097543
2025-07-23,0.006814960461407471
2025-07-24,0.006859655560914924
2025-07-25,-0.004267908821288769
2025-07-28,-0.0028598156447557366
2025-07-29,-0.0036421229063779027
2025-07-30,0.00044618264106253345
2025-07-31,-0.007406831656512807
2025-08-01,0.013195212621382414
2025-08-04,-0.004162952628039019
2025-08-05,0.007607003102351383
2025-08-06,0.0018440623284843435
2025-08-07,0.004937581800648649
2025-08-08,0.005067471995399447
2025-08-11,0.004012549258407785
2025-08-12,0.0029765756871590857
2025-08-13,0.011856186542650995
2025-08-14,-0.0035041323340474838
2025-08-15,-0.0029835316383753545
2025-08-18,0.005453463246321294
2025-08-19,0.0033257963245797205
2025-08-20,-0.0012773707965140282
2025-08-21,0.0029298462016301226
2025-08-22,0.00288369190925031
2025-08-25,0.0031125681959997585
2025-08-26,-0.013103029074812075
2025-08-27,0.003988059148694883
2025-08-28,-0.0005291925715424944
2025-08-29,-0.0075580583578117805
2025-09-02,0.0010025675412630363
2025-09-03,0.0011536872726148487
2025-09-04,-0.00023442115503428756
2025-09-08,0.004703265846082225
2025-09-09,0.0007691922987040968
2025-09-10,0.002479854575657044
2025-09-11,-0.0049785989366174805
2025-09-12,0.01085787480249591
2025-09-17,0.007204613253853565
2025-09-18,-0.007954803125986645
2025-09-19,-0.00043793444550286665
2025-09-22,0.003192177448262534
2025-09-23,0.00013101977751242227
2025-09-24,-0.002428823873525697
2025-09-25,-0.0007442246123039785
2025-09-26,0.006597069656392109
2025-09-29,0.0011800637044881816
2025-09-30,0.0005771658756048245
2025-10-01,0.005561836460646822
2025-10-02,0.010390868551106516
2025-10-03,-0.0016743709077548287
2025-10-06,0.0018513713513888179
2025-10-07,-0.004932470580334501
2025-10-08,-0.001553342429902889
2025-10-09,0.001332472199551931
2025-10-10,-0.004563492780998475
2025-10-13,-0.004361513982262504
2025-10-14,-0.0023119844068117896
2025-10-15,5.590295430380363e-05
2025-10-16,0.0004590737922458759
2025-10-17,-0.0031744290180809515
2025-10-21,0.005986291067379485
2025-10-22,-0.00878398395850916
2025-10-23,0.003307739789368945
2025-10-24,0.0032720164413861373
2025-10-27,0.003162464729647413
2025-10-28,-0.002982697554891319
2025-10-29,-0.0012526865735876802
2025-10-30,0.0016491798596881871
2025-10-31,-0.0031333432160175058
2025-11-03,0.008212784398192376
2025-11-04,0.0006654237195715357
2025-11-05,-0.0012018005129233935
2025-11-06,-0.0016109341452683527
2025-11-07,0.00011739306434591989
2025-11-10,0.005082391696798088
2025-11-11,0.004567433863839659
2025-11-12,-0.00197154810980018
2025-11-13,0.0004044475824462904
2025-11-14,-0.004051630469529887
2025-11-17,0.0010820508957694935
2025-11-18,-0.008249336246368883
2025-11-19,0.006071734295800707
2025-11-20,-0.0024230810076915493
2025-11-21,-0.0014764435548632036
2025-11-24,0.0007478072973147679
2025-11-25,-0.004358462516517388
2025-11-26,0.007885741432902136
2025-11-27,-0.0043430827112648325
2025-11-28,-0.008063527695836384
2025-12-01,0.012449666598706517
2025-12-02,0.003704897955608938
2025-12-03,-0.004770350534264614
2025-12-04,-0.0010912878315785235
2025-12-05,-0.002810689309767527
2025-12-08,-0.0023162864088000913
2025-12-09,0.0008615037127067149
2025-12-10,-0.001965815707690624
2025-12-11,0.008892691803730693
2025-12-12,0.007612223364030017
2025-12-15,0.003601928640699067
2025-12-16,0.0027886081380066566
2025-12-17,-0.00417668648059213
2025-12-18,0.0033208780615667528
2025-12-19,0.011470784866434311
2025-12-22,0.003230274112551237
2025-12-23,0.0031959927800118615
2025-12-24,0.000995570155617079
2025-12-26,-0.0007212728387568755
2025-12-29,0.0023168029612231425
2025-12-30,0.0021037107772480094
